,assay_id,target_id,protein_path,ligand_path,label,type
140,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/b38/rank1.sdf,0,B
141,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/b39/rank1.sdf,0,B
142,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g5/rank1.sdf,1,B
143,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g6/rank1.sdf,1,B
144,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g7/rank1.sdf,1,B
145,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g8/rank1.sdf,1,B
146,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g9/rank1.sdf,1,B
147,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g10/rank1.sdf,1,B
148,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g11/rank1.sdf,1,B
149,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g12/rank1.sdf,1,B
150,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g13/rank1.sdf,1,B
151,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g14/rank1.sdf,1,B
152,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g15/rank1.sdf,1,B
153,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g16/rank1.sdf,1,B
154,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g17/rank1.sdf,1,B
155,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g18/rank1.sdf,1,B
156,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g19/rank1.sdf,1,B
157,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g23/rank1.sdf,1,B
158,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g24/rank1.sdf,1,B
159,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g25/rank1.sdf,1,B
160,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g28/rank1.sdf,1,B
161,CHEMBL1000621,P15056,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P15056.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1000621/docks/g29/rank1.sdf,1,B
162,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b1/rank1.sdf,0,B
163,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b2/rank1.sdf,0,B
164,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b3/rank1.sdf,0,B
165,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b4/rank1.sdf,0,B
166,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b5/rank1.sdf,0,B
167,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b6/rank1.sdf,0,B
168,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b8/rank1.sdf,0,B
169,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b9/rank1.sdf,0,B
170,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b10/rank1.sdf,0,B
171,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b11/rank1.sdf,0,B
172,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b12/rank1.sdf,0,B
173,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b13/rank1.sdf,0,B
174,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b14/rank1.sdf,0,B
175,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b15/rank1.sdf,0,B
176,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b16/rank1.sdf,0,B
177,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b17/rank1.sdf,0,B
178,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b23/rank1.sdf,0,B
179,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b26/rank1.sdf,0,B
180,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/b29/rank1.sdf,0,B
181,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g0/rank1.sdf,1,B
182,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g7/rank1.sdf,1,B
183,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g18/rank1.sdf,1,B
184,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g19/rank1.sdf,1,B
185,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g20/rank1.sdf,1,B
186,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g21/rank1.sdf,1,B
187,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g22/rank1.sdf,1,B
188,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g24/rank1.sdf,1,B
189,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g25/rank1.sdf,1,B
190,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g27/rank1.sdf,1,B
191,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g28/rank1.sdf,1,B
192,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g30/rank1.sdf,1,B
193,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g31/rank1.sdf,1,B
194,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g32/rank1.sdf,1,B
195,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g33/rank1.sdf,1,B
196,CHEMBL1001152,Q07869,/home/alon.kitin/docking_cfom/data/proteins/pdbs/Q07869.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001152/docks/g34/rank1.sdf,1,B
197,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b0/rank1.sdf,0,B
198,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b1/rank1.sdf,0,B
199,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b2/rank1.sdf,0,B
200,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b3/rank1.sdf,0,B
201,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b4/rank1.sdf,0,B
202,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b6/rank1.sdf,0,B
203,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b8/rank1.sdf,0,B
204,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b9/rank1.sdf,0,B
205,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b10/rank1.sdf,0,B
206,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b11/rank1.sdf,0,B
207,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b12/rank1.sdf,0,B
208,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b13/rank1.sdf,0,B
209,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b14/rank1.sdf,0,B
210,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b16/rank1.sdf,0,B
211,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b17/rank1.sdf,0,B
212,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b23/rank1.sdf,0,B
213,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b26/rank1.sdf,0,B
214,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b29/rank1.sdf,0,B
215,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/b32/rank1.sdf,0,B
216,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g5/rank1.sdf,1,B
217,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g7/rank1.sdf,1,B
218,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g15/rank1.sdf,1,B
219,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g18/rank1.sdf,1,B
220,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g19/rank1.sdf,1,B
221,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g20/rank1.sdf,1,B
222,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g21/rank1.sdf,1,B
223,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g22/rank1.sdf,1,B
224,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g24/rank1.sdf,1,B
225,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g25/rank1.sdf,1,B
226,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g27/rank1.sdf,1,B
227,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g28/rank1.sdf,1,B
228,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g30/rank1.sdf,1,B
229,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g31/rank1.sdf,1,B
230,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g33/rank1.sdf,1,B
231,CHEMBL1001153,P37231,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P37231.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001153/docks/g34/rank1.sdf,1,B
232,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b0/rank1.sdf,0,B
233,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b1/rank1.sdf,0,B
234,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b2/rank1.sdf,0,B
235,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b3/rank1.sdf,0,B
236,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b4/rank1.sdf,0,B
237,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b5/rank1.sdf,0,B
238,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b8/rank1.sdf,0,B
239,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b21/rank1.sdf,0,B
240,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b22/rank1.sdf,0,B
241,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b25/rank1.sdf,0,B
242,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b27/rank1.sdf,0,B
243,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b28/rank1.sdf,0,B
244,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b29/rank1.sdf,0,B
245,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b30/rank1.sdf,0,B
246,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b31/rank1.sdf,0,B
247,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b32/rank1.sdf,0,B
248,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/b33/rank1.sdf,0,B
249,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g6/rank1.sdf,1,B
250,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g7/rank1.sdf,1,B
251,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g9/rank1.sdf,1,B
252,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g10/rank1.sdf,1,B
253,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g11/rank1.sdf,1,B
254,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g12/rank1.sdf,1,B
255,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g13/rank1.sdf,1,B
256,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g14/rank1.sdf,1,B
257,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g15/rank1.sdf,1,B
258,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g16/rank1.sdf,1,B
259,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g17/rank1.sdf,1,B
260,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g18/rank1.sdf,1,B
261,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g19/rank1.sdf,1,B
262,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g20/rank1.sdf,1,B
263,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g23/rank1.sdf,1,B
264,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g24/rank1.sdf,1,B
265,CHEMBL1001353,P48736,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P48736.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1001353/docks/g26/rank1.sdf,1,B
266,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b1/rank1.sdf,0,B
267,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b2/rank1.sdf,0,B
268,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b3/rank1.sdf,0,B
269,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b7/rank1.sdf,0,B
270,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b8/rank1.sdf,0,B
271,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b9/rank1.sdf,0,B
272,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b10/rank1.sdf,0,B
273,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b11/rank1.sdf,0,B
274,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b12/rank1.sdf,0,B
275,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b13/rank1.sdf,0,B
276,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b14/rank1.sdf,0,B
277,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b15/rank1.sdf,0,B
278,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b16/rank1.sdf,0,B
279,CHEMBL1002018,P11802,/home/alon.kitin/docking_cfom/data/proteins/pdbs/P11802.pdb,/home/alon.kitin/docking_cfom/data/CHEMBL1002018/docks/b17/rank1.sdf,0,B
